0,1,40920.9
0,2,31761.5
0,3,37649.3
0,4,38500.3
0,5,19127.2
0,6,33731.7
0,7,15474.5
0,8,32797.7
0,9,36635.0
0,10,25330.1
0,11,15943.6
0,12,19242.5
0,13,18849.7
0,14,13731.6
0,15,25295.6
0,16,41112.2
0,17,22547.0
0,18,24938.8
0,19,57947.2
0,20,25053.7
0,21,42570.9
0,22,19106.3
0,23,37160.9
0,24,25428.7
0,25,15589.1
0,26,38755.6
0,27,33195.1
0,28,65940.5
0,29,26764.8
0,30,23901.8
0,31,34830.3
0,32,48635.8
0,33,22420.9
0,34,22974.0
0,35,22933.6
0,36,32573.7
0,37,28814.3
0,38,25993.4
0,39,29967.8
0,40,61179.5
0,41,17275.0
0,42,3792.9
0,43,22582.6
0,44,28751.0
0,45,45925.7
0,46,31234.2
0,47,17799.3
0,48,32927.0
0,49,57477.9
0,50,26914.6
0,51,19707.9
0,52,25980.5
0,53,29303.9
0,54,30002.1
0,55,4936.5
0,56,47123.0
0,57,51995.4
0,58,16946.5
0,59,17511.3
0,60,14577.9
0,61,26333.5
0,62,44137.4
0,63,18135.2
0,64,17287.1
0,65,51080.5
0,66,27183.2
0,67,32355.8
0,68,28243.8
0,69,30050.6
0,70,46537.2
0,71,64158.0
0,72,5707.1
0,73,25126.2
0,74,42163.7
0,75,18652.8
0,76,27129.8
0,77,18224.9
0,78,21252.8
0,79,29765.2
0,80,25479.8
0,81,31150.7
0,82,25563.6
0,83,34286.1
0,84,17401.1
0,85,26722.0
0,86,29310.4
0,87,29972.8
0,88,19180.3
0,89,30479.5
0,90,17120.5
0,91,17778.7
0,92,25809.2
0,93,38270.5
0,94,16730.1
0,95,22057.6
0,96,34875.9
0,97,31107.8
0,98,27422.0
0,99,25619.8
1,2,38026.7
1,3,27787.1
1,4,60886.3
1,5,33079.0
1,6,16107.1
1,7,30300.1
1,8,55183.7
1,9,28985.6
1,10,19072.8
1,11,41406.1
1,12,33707.4
1,13,41274.8
1,14,33787.9
1,15,22296.0
1,16,63498.2
1,17,40756.7
1,18,39036.6
1,19,30144.2
1,20,37791.1
1,21,64956.8
1,22,41531.4
1,23,59546.9
1,24,35021.5
1,25,28583.8
1,26,61141.6
1,27,18587.1
1,28,34573.7
1,29,43061.7
1,30,24781.2
1,31,18520.0
1,32,62434.3
1,33,36412.3
1,34,39056.9
1,35,35285.3
1,36,45143.4
1,37,51200.3
1,38,35288.1
1,39,55430.3
1,40,31854.4
1,41,39700.1
1,42,40940.3
1,43,40792.3
1,44,29959.3
1,45,59724.2
1,46,12228.3
1,47,35525.1
1,48,23823.2
1,49,32865.8
1,50,37144.4
1,51,42141.1
1,52,36426.0
1,53,51689.9
1,54,32422.7
1,55,46345.5
1,56,69509.0
1,57,38116.2
1,58,34190.7
1,59,39936.4
1,60,29403.5
1,61,35628.1
1,62,34207.2
1,63,40560.3
1,64,27674.9
1,65,39062.6
1,66,17151.2
1,67,24932.1
1,68,39117.0
1,69,32078.9
1,70,32876.3
1,71,29407.1
1,72,44976.8
1,73,39285.5
1,74,7060.1
1,75,23052.0
1,76,18946.0
1,77,27326.5
1,78,35388.8
1,79,52151.1
1,80,33315.4
1,81,12144.8
1,82,36750.0
1,83,47643.0
1,84,28332.7
1,85,29639.4
1,86,39586.6
1,87,52358.8
1,88,27662.4
1,89,20775.8
1,90,39330.2
1,91,26618.2
1,92,36995.7
1,93,2653.5
1,94,31014.6
1,95,41556.4
1,96,18565.6
1,97,53493.7
1,98,37394.7
1,99,39197.1
2,3,39858.5
2,4,56830.0
2,5,31792.0
2,6,37193.7
2,7,22720.4
2,8,51127.3
2,9,26609.6
2,10,23603.3
2,11,20127.0
2,12,32420.5
2,13,37218.4
2,14,30602.8
2,15,18694.1
2,16,59441.8
2,17,42528.3
2,18,43307.5
2,19,38816.1
2,20,44002.5
2,21,60900.5
2,22,37475.0
2,23,55490.5
2,24,44377.6
2,25,25145.6
2,26,57085.2
2,27,28338.3
2,28,44431.4
2,29,45133.5
2,30,18916.0
2,31,38292.3
2,32,20018.5
2,33,41369.7
2,34,41342.7
2,35,41882.5
2,36,10553.4
2,37,47143.9
2,38,44942.3
2,39,36389.9
2,40,39670.4
2,41,35643.7
2,42,31924.5
2,43,42563.9
2,44,47699.8
2,45,17308.4
2,46,34784.8
2,47,16303.1
2,48,22901.6
2,49,38346.8
2,50,45863.5
2,51,19520.9
2,52,44929.4
2,53,47633.5
2,54,7564.1
2,55,37329.7
2,56,65452.6
2,57,34543.4
2,58,33930.5
2,59,35880.0
2,60,21823.9
2,61,45282.4
2,62,33522.4
2,63,36503.9
2,64,17877.8
2,65,31886.9
2,66,30387.1
2,67,22330.4
2,68,5249.9
2,69,42899.6
2,70,30753.0
2,71,42648.9
2,72,35961.0
2,73,43494.9
2,74,40548.6
2,75,22036.1
2,76,30333.7
2,77,23212.1
2,78,34101.8
2,79,48094.8
2,80,44428.7
2,81,34701.4
2,82,44512.5
2,83,7751.6
2,84,17541.9
2,85,8692.7
2,86,3555.7
2,87,48302.4
2,88,26913.2
2,89,23719.3
2,90,35273.8
2,91,19345.5
2,92,44758.1
2,93,36776.7
2,94,22770.4
2,95,42261.3
2,96,38337.9
2,97,49437.4
2,98,7565.4
2,99,43988.5
3,4,46400.4
3,5,18215.6
3,6,11683.0
3,7,31522.3
3,8,40697.7
3,9,33646.2
3,10,18662.0
3,11,39630.0
3,12,17503.2
3,13,20556.2
3,14,21653.6
3,15,23087.7
3,16,49012.2
3,17,21967.2
3,18,20247.2
3,19,45135.9
3,20,19001.7
3,21,50470.9
3,22,20812.8
3,23,45060.9
3,24,16232.0
3,25,22917.9
3,26,46655.7
3,27,21573.3
3,28,49565.5
3,29,24272.2
3,30,22635.7
3,31,8287.2
3,32,65145.7
3,33,17622.8
3,34,20267.4
3,35,16495.8
3,36,49085.3
3,37,36714.3
3,38,16498.6
3,39,53654.2
3,40,46846.1
3,41,20256.7
3,42,36043.5
3,43,22002.9
3,44,11169.9
3,45,62435.5
3,46,15209.0
3,47,33802.9
3,48,28483.8
3,49,47857.5
3,50,18354.9
3,51,43394.3
3,52,17636.5
3,53,37204.0
3,54,33996.0
3,55,41448.7
3,56,55023.1
3,57,53107.9
3,58,16884.2
3,59,17472.4
3,60,30357.0
3,61,16838.7
3,62,39489.2
3,63,17394.9
3,64,29434.3
3,65,54054.3
3,66,11278.3
3,67,29592.8
3,68,37824.2
3,69,6415.1
3,70,45126.9
3,71,44398.8
3,72,40080.0
3,73,20496.0
3,74,19784.5
3,75,22839.8
3,76,10820.7
3,77,21660.7
3,78,13880.9
3,79,37665.2
3,80,14525.9
3,81,15125.6
3,82,17960.5
3,83,50795.9
3,84,30092.1
3,85,31823.3
3,86,38293.9
3,87,37872.9
3,88,21996.6
3,89,25436.4
3,90,22154.5
3,91,28344.8
3,92,18206.2
3,93,23146.4
3,94,25348.7
3,95,22766.9
3,96,8241.6
3,97,39007.8
3,98,36101.9
3,99,20407.6
4,5,32081.5
4,6,51495.1
4,7,38045.6
4,8,13013.1
4,9,59206.1
4,10,43093.5
4,11,40013.7
4,12,32196.7
4,13,29572.6
4,14,28217.8
4,15,43058.9
4,16,4911.4
4,17,34855.1
4,18,35661.7
4,19,80518.3
4,20,36356.8
4,21,7834.4
4,22,29829.3
4,23,15715.4
4,24,36731.8
4,25,33352.4
4,26,10072.9
4,27,50958.5
4,28,88511.6
4,29,37487.7
4,30,41665.2
4,31,52593.7
4,32,73066.8
4,33,33724.0
4,34,33696.9
4,35,34236.7
4,36,57004.4
4,37,15136.0
4,38,37296.5
4,39,54037.9
4,40,83750.6
4,41,27998.0
4,42,33530.5
4,43,34890.7
4,44,40054.1
4,45,70356.7
4,46,48997.5
4,47,41575.1
4,48,51290.2
4,49,80049.0
4,50,38217.7
4,51,43778.0
4,52,37283.6
4,53,15625.6
4,54,54861.4
4,55,38935.7
4,56,10503.9
4,57,74566.6
4,58,30750.1
4,59,28234.3
4,60,37149.0
4,61,37636.6
4,62,62295.6
4,63,28858.1
4,64,39169.3
4,65,73651.6
4,66,44946.5
4,67,54927.0
4,68,52674.5
4,69,40773.5
4,70,69108.3
4,71,84541.3
4,72,37567.0
4,73,35849.1
4,74,59927.0
4,75,36416.2
4,76,44893.2
4,77,35988.3
4,78,31975.7
4,79,16128.7
4,80,36782.9
4,81,48914.1
4,82,36866.7
4,83,58717.1
4,84,39827.1
4,85,51263.6
4,86,53741.1
4,87,13159.7
4,88,33042.7
4,89,48242.8
4,90,27600.6
4,91,38079.8
4,92,37112.3
4,93,56033.9
4,94,34493.5
4,95,34588.1
4,96,51222.3
4,97,14081.1
4,98,51852.7
4,99,36342.8
5,6,22971.4
5,7,16923.3
5,8,28176.9
5,9,28540.1
5,10,15026.8
5,11,23224.8
5,12,1553.3
5,13,8552.4
5,14,8176.6
5,15,14992.3
5,16,36491.4
5,17,12249.6
5,18,14496.7
5,19,49852.2
5,20,15324.2
5,21,37950.1
5,22,8809.0
5,23,32540.1
5,24,15699.3
5,25,7613.6
5,26,34134.8
5,27,22434.8
5,28,57845.5
5,29,16322.7
5,30,13598.5
5,31,24070.0
5,32,50815.4
5,33,12691.4
5,34,12531.9
5,35,13204.1
5,36,34755.1
5,37,24193.5
5,38,16263.9
5,39,37248.9
5,40,53084.6
5,41,7229.0
5,42,18407.3
5,43,12285.3
5,44,19021.5
5,45,48105.3
5,46,20473.8
5,47,19472.7
5,48,23223.6
5,49,49383.0
5,50,17185.1
5,51,26989.1
5,52,16251.0
5,53,24683.1
5,54,24958.8
5,55,23812.5
5,56,42502.2
5,57,43900.5
5,58,2781.9
5,59,5468.6
5,60,16026.7
5,61,16604.0
5,62,34229.0
5,63,5391.0
5,64,15104.1
5,65,42985.5
5,66,16422.8
5,67,24260.9
5,68,29662.7
5,69,12777.8
5,70,38442.2
5,71,56017.6
5,72,22443.8
5,73,14684.1
5,74,31403.3
5,75,9234.4
5,76,16369.4
5,77,9011.0
5,78,3980.0
5,79,25144.4
5,80,15750.3
5,81,20390.4
5,82,15834.1
5,83,36465.7
5,84,15761.8
5,85,22786.1
5,86,31491.8
5,87,25352.0
5,88,4123.1
5,89,20176.2
5,90,9633.7
5,91,14014.5
5,92,16079.8
5,93,27510.2
5,94,10428.3
5,95,11760.3
5,96,24115.6
5,97,26487.0
5,98,27940.4
5,99,15177.8
6,7,28513.7
6,8,46509.2
6,9,30812.6
6,10,15607.1
6,11,36621.4
6,12,25032.9
6,13,29016.3
6,14,25113.4
6,15,20032.9
6,16,54823.7
6,17,25841.2
6,18,24121.2
6,19,38320.0
6,20,22875.7
6,21,56282.4
6,22,29272.9
6,23,50872.4
6,24,20106.0
6,25,19909.3
6,26,52467.1
6,27,17784.4
6,28,42749.6
6,29,28146.2
6,30,19580.8
6,31,3604.5
6,32,62137.0
6,33,21496.8
6,34,24141.4
6,35,20369.8
6,36,46076.7
6,37,42525.8
6,38,20372.6
6,39,50645.6
6,40,40030.2
6,41,28228.2
6,42,32265.8
6,43,25876.9
6,44,15043.9
6,45,59426.9
6,46,7910.8
6,47,30794.3
6,48,25650.2
6,49,41041.6
6,50,22228.9
6,51,40385.7
6,52,21510.5
6,53,43015.4
6,54,34249.7
6,55,37671.0
6,56,60834.5
6,57,46292.0
6,58,25516.2
6,59,27713.1
6,60,27348.3
6,61,20712.7
6,62,36655.6
6,63,27387.9
6,64,26425.7
6,65,47238.4
6,66,8476.7
6,67,26759.1
6,68,34769.3
6,69,17163.4
6,70,42191.6
6,71,37582.9
6,72,36302.3
6,73,24370.0
6,74,12968.6
6,75,19831.1
6,76,10271.5
6,77,18652.1
6,78,24629.1
6,79,43476.6
6,80,18399.9
6,81,7827.3
6,82,21834.6
6,83,47787.3
6,84,27083.5
6,85,31466.4
6,86,35239.0
6,87,43684.3
6,88,18987.9
6,89,22602.8
6,90,30655.7
6,91,25336.2
6,92,22080.2
6,93,14947.2
6,94,22340.1
6,95,26640.9
6,96,3650.1
6,97,44819.3
6,98,33047.0
6,99,24281.6
7,8,30758.4
7,9,26270.0
7,10,14901.3
7,11,9205.7
7,12,13909.3
7,13,16849.5
7,14,9039.2
7,15,14891.6
7,16,39072.9
7,17,22159.3
7,18,22938.6
7,19,47582.1
7,20,23633.6
7,21,40531.5
7,22,17106.1
7,23,35121.6
7,24,24008.7
7,25,9681.8
7,26,36716.3
7,27,22149.6
7,28,55575.4
7,29,24764.5
7,30,13497.8
7,31,28923.0
7,32,40117.6
7,33,21000.8
7,34,20973.7
7,35,21513.6
7,36,24055.2
7,37,26775.0
7,38,24573.3
7,39,24000.4
7,40,50814.4
7,41,15274.8
7,42,12930.6
7,43,22195.0
7,44,27330.9
7,45,37407.5
7,46,25326.9
7,47,8625.9
7,48,22562.0
7,49,47112.8
7,50,25494.5
7,51,11571.9
7,52,24560.4
7,53,27264.6
7,54,21483.6
7,55,18335.9
7,56,45083.7
7,57,41630.4
7,58,12637.5
7,59,15511.1
7,60,856.2
7,61,24913.4
7,62,33772.4
7,63,16135.0
7,64,5294.0
7,65,40715.4
7,66,21275.9
7,67,21990.8
7,68,19725.3
7,69,24729.4
7,70,36172.1
7,71,53792.9
7,72,16967.1
7,73,23126.0
7,74,36256.4
7,75,12745.5
7,76,21222.5
7,77,12317.6
7,78,15931.6
7,79,27725.8
7,80,24059.8
7,81,25243.4
7,82,24143.5
7,83,25767.9
7,84,5282.1
7,85,18203.5
7,86,20791.9
7,87,27933.5
7,88,11530.6
7,89,20050.7
7,90,14904.9
7,91,5785.6
7,92,24389.2
7,93,32363.2
7,94,5023.0
7,95,21892.4
7,96,28968.6
7,97,29068.4
7,98,18903.5
7,99,23619.6
8,9,54834.0
8,10,38721.3
8,11,35641.6
8,12,27824.6
8,13,25200.5
8,14,23845.7
8,15,38686.8
8,16,12005.5
8,17,30482.9
8,18,31289.6
8,19,76146.2
8,20,31984.6
8,21,10390.1
8,22,25457.1
8,23,19303.3
8,24,32359.7
8,25,28980.3
8,26,6574.9
8,27,46586.4
8,28,84139.4
8,29,33115.6
8,30,37293.0
8,31,48221.6
8,32,68694.7
8,33,29351.8
8,34,29324.8
8,35,29864.6
8,36,52632.3
8,37,10956.7
8,38,32924.4
8,39,49665.7
8,40,79378.5
8,41,23625.8
8,42,29158.3
8,43,30518.6
8,44,35681.9
8,45,65984.6
8,46,44625.4
8,47,37203.0
8,48,46918.1
8,49,75676.9
8,50,33845.6
8,51,39405.9
8,52,32911.5
8,53,11446.3
8,54,50489.3
8,55,34563.6
8,56,14942.2
8,57,70194.4
8,58,26377.9
8,59,23862.1
8,60,32776.9
8,61,33264.5
8,62,57923.5
8,63,24486.0
8,64,34797.2
8,65,69279.5
8,66,40574.4
8,67,50554.8
8,68,48302.3
8,69,36401.4
8,70,64736.2
8,71,80169.2
8,72,33194.9
8,73,31477.0
8,74,55554.9
8,75,32044.1
8,76,40521.0
8,77,31616.2
8,78,27603.6
8,79,11949.4
8,80,32410.8
8,81,44541.9
8,82,32494.6
8,83,54344.9
8,84,35454.9
8,85,46891.5
8,86,49368.9
8,87,12115.3
8,88,28670.6
8,89,43870.7
8,90,23228.5
8,91,33707.6
8,92,32740.2
8,93,51661.8
8,94,30121.4
8,95,30216.0
8,96,46850.1
8,97,13250.2
8,98,47480.5
8,99,31970.6
9,10,18732.3
9,11,28379.2
9,12,33739.7
9,13,40620.5
9,14,34004.8
9,15,15849.9
9,16,62843.8
9,17,45930.3
9,18,46709.5
9,19,21077.7
9,20,47404.6
9,21,64302.5
9,22,40877.1
9,23,58892.6
9,24,47779.7
9,25,26464.8
9,26,60487.3
9,27,18250.7
9,28,32623.0
9,29,48535.5
9,30,16071.8
9,31,31321.6
9,32,50266.0
9,33,44771.8
9,34,44744.7
9,35,45284.5
9,36,32116.4
9,37,50546.0
9,38,48344.3
9,39,42403.3
9,40,27862.0
9,41,39045.8
9,42,34877.3
9,43,45966.0
9,44,51101.9
9,45,46697.3
9,46,24697.2
9,47,22498.1
9,48,7391.5
9,49,20608.4
9,50,49265.5
9,51,29114.2
9,52,48331.4
9,53,51035.6
9,54,19395.8
9,55,40282.5
9,56,68854.7
9,57,15125.9
9,58,34223.0
9,59,39282.1
9,60,24858.3
9,61,48684.4
9,62,8055.8
9,63,39906.0
9,64,20642.0
9,65,15805.5
9,66,24782.0
9,67,4707.1
9,68,26090.0
9,69,39008.6
9,70,11262.2
9,71,22253.2
9,72,38913.8
9,73,46896.9
9,74,30461.0
9,75,21600.2
9,76,24028.5
9,77,22776.2
9,78,35421.0
9,79,51496.8
9,80,47830.7
9,81,24613.8
9,82,47914.5
9,83,34616.1
9,84,21342.8
9,85,16612.5
9,86,26559.7
9,87,51704.5
9,88,26477.3
9,89,10952.0
9,90,38675.9
9,91,21660.4
9,92,48160.2
9,93,26689.0
9,94,24089.6
9,95,45663.4
9,96,31367.2
9,97,52839.4
9,98,24367.7
9,99,47390.6
10,11,18340.7
10,12,16189.6
10,13,23521.7
10,14,16034.9
10,15,5479.7
